event_id,timestamp,principal_id,principal_type,action,resource_id,resource_type,region,tags_present,tag_count,public_ip,privilege_level,namespace,ttl_minutes,source_ip,user_agent,correlation_id
evt-318b3e5bae49,2024-06-20T14:32:58Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,AttachVolume,vol-07c6114806a0,volume,us-east-1,True,6,234.209.230.190,low,cicd,90,194.244.68.188,terraform/1.5,corr-a8d0e3b0d5414233
evt-25a98135f5a1,2024-06-09T20:55:33Z,arn:aws:iam::123456789012:user/svc-63,IAMUser,GetObject,bucket-3d275d0e0435,s3_bucket,eu-west-1,True,4,140.92.13.244,high,analytics,21,242.107.224.205,kubectl/1.28,corr-75737246b6464ee8
evt-436f94507324,2024-06-25T20:57:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-b39e29bcef17,spot_instance,eu-west-1,False,0,,high,production,16,62.238.62.69,terraform/1.5,corr-8671f31e61624f83
evt-4f85103e8638,2024-06-07T12:00:13Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,TerminateInstances,i-61ea740f3778,ec2_instance,eu-west-1,True,5,,low,monitoring,20,219.133.4.198,boto3/1.28,corr-014b9249bc3b4ae3
evt-134e9deee19a,2024-06-24T10:33:48Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,CreateVolume,bucket-850b4ddbb1ec,s3_bucket,us-west-2,True,2,33.60.200.216,low,analytics,64,215.81.165.53,terraform/1.5,corr-552e938f19f14382
evt-3349a2c10af4,2024-06-05T15:53:48Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,AssumeRole,bucket-a78748606126,s3_bucket,eu-west-1,True,1,92.61.36.158,medium,production,67,106.82.99.64,jenkins/2.414,corr-29bf02fb8f24476d
evt-9246761c660a,2024-06-27T00:16:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-05c8a1371eee,spot_instance,ap-southeast-1,False,0,,high,production,23,254.16.47.104,github-actions/2.0,corr-a333f8c702f244ba
evt-0e67477ec8b6,2024-06-20T13:37:17Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,ListBuckets,vol-8b8823cb46b8,volume,eu-west-1,True,4,,high,dev,51,212.171.210.72,boto3/1.28,corr-65b512f8c75e49c2
evt-76debd7b05fb,2024-06-22T10:31:21Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,TerminateInstances,i-04913f9800c6,ec2_instance,eu-west-1,True,1,,low,production,16,37.211.165.67,terraform/1.5,corr-9be3c4d9dfff4542
evt-dc466a1c9a9b,2024-06-19T09:54:33Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,PutObject,i-0bac0abf0867,spot_instance,eu-west-1,True,3,112.249.162.45,low,analytics,15,178.182.114.171,jenkins/2.414,corr-b585f63b3d7e4a10
evt-4a1a8d0d5171,2024-06-28T17:51:10Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,PutObject,bucket-348778938ac6,s3_bucket,eu-west-1,True,2,,low,monitoring,19,63.241.39.176,aws-cli/2.13,corr-56a01c07bd7d4a9b
evt-7db70d27fb94,2024-06-28T17:32:11Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,ListBuckets,i-09d6b95359e9,spot_instance,ap-southeast-1,True,3,,low,production,54,126.175.32.65,github-actions/2.0,corr-2458b478737141b2
evt-8674682e77b9,2024-06-02T14:21:57Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,GetObject,bucket-f2cbb3834344,s3_bucket,eu-west-1,True,7,108.88.89.240,low,monitoring,19,190.92.186.226,boto3/1.28,corr-4c03dd89df034cd4
evt-86a0367c0100,2024-06-25T11:32:29Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,RunInstances,i-0fe13f965dd5,ec2_instance,us-west-2,True,7,250.66.49.85,low,cicd,14,129.51.76.7,github-actions/2.0,corr-bab5052307a84d76
evt-7eff1e79f420,2024-06-29T12:27:05Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,AttachVolume,i-08e2c9d553d2,ec2_instance,us-west-2,True,8,172.63.69.237,medium,monitoring,40,186.251.46.204,github-actions/2.0,corr-fe590033c62a4961
evt-a7afbe085ed5,2024-06-25T17:11:13Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,TerminateInstances,i-8558155a0a81,spot_instance,us-west-2,True,1,,medium,production,3,145.22.247.12,jenkins/2.414,corr-bab5052307a84d76
evt-cec9a8bae7a5,2024-06-11T10:24:37Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,GetObject,sg-6ebfa947fe9a,security_group,eu-west-1,True,2,81.19.221.26,low,analytics,24,82.97.18.243,jenkins/2.414,corr-94381d6fbc5c4857
evt-5159b5edc23f,2024-06-25T13:31:51Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,GetObject,bucket-3cd7bfc6150d,s3_bucket,ap-southeast-1,True,3,12.42.213.225,low,analytics,5,81.232.230.160,terraform/1.5,corr-e6d62a928fa44c8c
evt-cbd20b842eee,2024-06-21T17:04:52Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,ListBuckets,i-0f479fab939d,spot_instance,us-west-2,True,4,207.193.133.169,low,production,45,22.73.11.164,terraform/1.5,corr-11e8716a27e44915
evt-bd721ffa3465,2024-06-25T00:16:57Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,AssumeRole,i-8eb7abe89be1,ec2_instance,ap-southeast-1,False,0,190.215.58.191,high,production,17,115.185.55.116,kubectl/1.28,corr-4cf56a506796438b
evt-d77a5a0debff,2024-06-10T10:51:28Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,AssumeRole,i-4341462141d8,ec2_instance,eu-west-1,True,2,,medium,dev,43,118.6.116.190,kubectl/1.28,corr-0ff01c6c32e74546
evt-b5cfbfd1acff,2024-06-16T14:41:37Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,PutObject,vol-4b0b81c063a0,volume,us-west-2,True,8,,medium,production,88,68.240.51.33,kubectl/1.28,corr-8832659a8db3412a
evt-ddeed1154988,2024-06-25T02:04:10Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-8ffea1107ce2,spot_instance,eu-west-1,False,0,,high,staging,17,205.132.174.72,terraform/1.5,corr-16e18d34813746eb
evt-114fbb43aa49,2024-06-25T00:21:57Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-16ee08c07aa8,spot_instance,ap-southeast-1,False,0,117.174.80.95,high,dev,11,84.43.26.40,github-actions/2.0,corr-4cf56a506796438b
evt-92bd3ec40f29,2024-06-21T11:32:57Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,PutObject,bucket-99471bbc6f44,s3_bucket,us-east-1,True,2,,high,production,70,239.210.53.128,jenkins/2.414,corr-d97d04b56d3340c4
evt-0dc37051d4af,2024-06-28T10:32:13Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,RunInstances,i-14cebcc7b788,spot_instance,eu-west-1,True,3,,medium,cicd,17,204.54.166.143,github-actions/2.0,corr-d65c79f9ed91428d
evt-a7a834a0cc60,2024-06-18T13:07:11Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,bucket-a70932dc9078,s3_bucket,us-west-2,True,6,184.78.96.198,medium,staging,56,79.92.51.7,boto3/1.28,corr-dac7405dcedf4212
evt-5faf736285d8,2024-06-02T16:34:01Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,PutObject,vol-0bfd063e041a,volume,ap-southeast-1,True,8,,high,staging,20,77.40.202.232,kubectl/1.28,corr-c2cbfdd507644c73
evt-06a9007f1260,2024-06-15T17:00:09Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,RunInstances,bucket-f398804c4b13,s3_bucket,eu-west-1,True,5,,low,staging,41,52.98.146.71,terraform/1.5,corr-d65c79f9ed91428d
evt-5b94b6e55d0d,2024-06-12T14:36:32Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,GetObject,i-763c97b9e8c6,ec2_instance,ap-southeast-1,True,3,,low,production,23,41.77.83.107,jenkins/2.414,corr-bcc7682efbca4381
evt-0979ab9425ec,2024-06-25T20:59:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-4621870c58a7,spot_instance,eu-west-1,False,0,118.123.110.150,high,dev,25,13.144.253.153,aws-cli/2.13,corr-8671f31e61624f83
evt-97893f3637b4,2024-06-27T00:11:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-08296fd0f358,spot_instance,ap-southeast-1,True,8,,high,analytics,12,102.122.164.199,boto3/1.28,corr-a333f8c702f244ba
evt-605b0a9f8911,2024-06-22T14:28:57Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,PutObject,i-6a751fd2acd9,spot_instance,ap-southeast-1,True,4,,high,dev,53,132.180.26.109,boto3/1.28,corr-2ffb2a1f1b45405c
evt-03aa22ed200e,2024-06-25T14:31:02Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,PutObject,bucket-e3ba9636619e,s3_bucket,us-west-2,True,5,,medium,analytics,39,183.164.104.205,terraform/1.5,corr-32489777cac84686
evt-b485b072deff,2024-06-03T17:41:47Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,PutObject,bucket-09d651786dc3,s3_bucket,us-west-2,True,4,,low,analytics,85,199.8.101.188,boto3/1.28,corr-1103bb73ebd645c6
evt-114b5e05029d,2024-06-12T02:32:59Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-b4437c7c9bf2,spot_instance,us-east-1,True,5,177.250.162.123,high,dev,11,240.140.147.32,jenkins/2.414,corr-61869e7743914800
evt-1bae2f3b73ab,2024-06-03T11:12:19Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,GetObject,i-b93cd200abd4,ec2_instance,ap-southeast-1,True,3,,low,staging,7,136.153.240.106,github-actions/2.0,corr-bab5052307a84d76
evt-f2cc7ad7738f,2024-06-29T11:18:10Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,RunInstances,i-91d79de9cf28,spot_instance,ap-southeast-1,True,5,,high,production,26,209.89.20.219,aws-cli/2.13,corr-66a44755d69e4a79
evt-a0f2a75810ec,2024-06-04T12:37:51Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,TerminateInstances,vol-7836bad87954,volume,us-east-1,True,5,144.105.233.244,medium,dev,21,212.27.114.217,terraform/1.5,corr-66a44755d69e4a79
evt-50685b5b653e,2024-06-27T00:15:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-0160dd97b5cc,spot_instance,ap-southeast-1,False,0,251.146.8.129,high,analytics,9,111.91.54.236,github-actions/2.0,corr-a333f8c702f244ba
evt-d83f0de15b8f,2024-06-12T10:28:11Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,GetObject,i-2df3a0c928a6,ec2_instance,eu-west-1,True,6,,low,dev,7,164.39.99.197,jenkins/2.414,corr-ce3ff6ad9ad84c68
evt-a0a68911c832,2024-06-16T13:05:48Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,RunInstances,bucket-155e7c25a9d3,s3_bucket,us-east-1,True,3,,low,dev,5,229.59.116.190,aws-cli/2.13,corr-7c1603f71c874ea7
evt-4ec73cc6b522,2024-06-28T14:52:04Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,CreateVolume,sg-5756fdc886d1,security_group,us-east-1,True,7,5.140.165.12,medium,staging,70,46.4.65.133,boto3/1.28,corr-a2702b66513c4f14
evt-f32255e76131,2024-06-22T10:21:59Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,PutObject,sg-1ea209ad43ca,security_group,us-west-2,True,6,,medium,production,89,80.52.241.60,jenkins/2.414,corr-36344ac994144261
evt-e4c435ddab37,2024-06-15T15:45:58Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,CreateVolume,bucket-5ef9d325a686,s3_bucket,eu-west-1,True,1,16.191.48.44,low,production,58,4.2.167.99,jenkins/2.414,corr-abecbb1686a5461b
evt-a89074983b6b,2024-06-26T10:42:24Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,GetObject,i-6e083f2f9650,ec2_instance,ap-southeast-1,True,6,,medium,analytics,28,236.23.96.219,boto3/1.28,corr-014b9249bc3b4ae3
evt-f045e17815ac,2024-06-15T17:56:03Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,AttachVolume,vol-a85918936288,volume,eu-west-1,True,2,168.172.172.229,low,staging,66,88.249.233.170,terraform/1.5,corr-2d5d39a2db5f4c98
evt-e1b6cfa21f50,2024-06-02T13:33:56Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,GetObject,bucket-5505fd78d2d0,s3_bucket,us-east-1,True,6,,medium,dev,55,114.255.50.40,github-actions/2.0,corr-e6d62a928fa44c8c
evt-194ebc430422,2024-06-27T15:00:34Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,GetObject,bucket-40f2470c51dd,s3_bucket,us-east-1,True,3,22.88.227.12,low,dev,68,51.209.88.163,jenkins/2.414,corr-9b36c8f15bac4bb8
evt-4248bd45162b,2024-06-25T14:33:52Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,TerminateInstances,i-84c94d8bb4d3,spot_instance,us-east-1,True,6,,low,analytics,9,236.124.20.175,jenkins/2.414,corr-453bf738b708495f
evt-bd8d13997180,2024-06-01T04:39:06Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,CreateSecurityGroup,i-c179381aabbf,spot_instance,eu-west-1,False,0,,medium,production,29,177.97.246.244,aws-cli/2.13,corr-77a9a98a7da24f84
evt-beba5dbbb643,2024-06-19T11:37:22Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,CreateSecurityGroup,bucket-22b9a819b0bc,s3_bucket,us-east-1,True,5,119.133.80.165,high,analytics,20,25.254.114.177,jenkins/2.414,corr-f7e8aaadfead4878
evt-c41db9480e72,2024-06-28T13:48:54Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,PutObject,bucket-b4e7f15dc0c6,s3_bucket,us-east-1,True,7,,medium,cicd,57,21.76.3.87,github-actions/2.0,corr-77b4a2c2eaf640b8
evt-6a0ad524c699,2024-06-09T13:18:03Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,AssumeRole,bucket-ffcac57b38e7,s3_bucket,us-west-2,True,2,,low,staging,86,38.153.68.192,boto3/1.28,corr-8468fc0b37bb49ca
evt-09b9aa7d98f8,2024-06-15T14:38:17Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,CreateVolume,i-156008d70ac9,spot_instance,us-west-2,True,6,84.243.239.250,low,monitoring,12,141.227.69.249,terraform/1.5,corr-9c90a93429d24582
evt-5a615d891afc,2024-06-15T11:29:00Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,PutObject,i-dc7d4fe3d420,spot_instance,ap-southeast-1,True,3,,low,production,50,14.167.244.95,aws-cli/2.13,corr-0277dce3ad8249f4
evt-08de7ff4b6a1,2024-06-02T01:28:19Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,RunInstances,bucket-78e6060be812,s3_bucket,eu-west-1,False,0,99.221.39.154,medium,dev,19,211.244.20.240,terraform/1.5,corr-22e107ffc8784930
evt-072d63170665,2024-06-25T09:24:37Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,GetObject,i-8b894eedf264,spot_instance,eu-west-1,True,5,,low,cicd,9,179.189.84.113,boto3/1.28,corr-b3e8603ca2484770
evt-be452cfbb199,2024-06-02T14:49:49Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,ListBuckets,i-a9e1826a228c,spot_instance,eu-west-1,True,1,,low,staging,74,221.170.105.128,boto3/1.28,corr-7f430911d12e4ede
evt-3fa270f139a1,2024-06-04T09:28:43Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,GetObject,i-27de799d19f9,spot_instance,us-east-1,True,1,,low,staging,90,225.145.79.245,terraform/1.5,corr-ac933570df944749
evt-0928faf83e73,2024-06-13T13:24:21Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,CreateVolume,vol-606f30f2fe75,volume,us-east-1,True,1,32.197.83.50,low,cicd,43,198.178.250.163,terraform/1.5,corr-d40fed836c7547bf
evt-dc5f2d371ac4,2024-06-02T14:56:37Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,PutObject,bucket-f60fa46f5736,s3_bucket,eu-west-1,True,6,233.134.110.194,high,production,83,186.222.218.201,terraform/1.5,corr-766bde3e1f0a4de3
evt-ac25fddd8d6e,2024-06-10T17:07:30Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,AttachVolume,i-b945b1a38d68,ec2_instance,eu-west-1,True,7,81.251.77.143,low,analytics,16,205.225.27.49,github-actions/2.0,corr-30158c8b69c64e73
evt-e9883ceb84ec,2024-06-15T17:20:41Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,CreateVolume,vol-001f124cbc99,volume,us-east-1,True,5,24.39.253.217,low,dev,29,101.51.251.204,boto3/1.28,corr-7c317ee6a2b04e0c
evt-9e70235f6a8a,2024-06-02T13:37:12Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,PutObject,i-627ee5f0fd2b,ec2_instance,us-west-2,True,3,135.42.148.120,medium,cicd,5,233.244.153.39,aws-cli/2.13,corr-30158c8b69c64e73
evt-c006a97a5cdc,2024-06-15T13:15:36Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,GetObject,vol-b3050d3926f2,volume,us-west-2,True,6,31.209.56.31,high,dev,9,75.20.78.31,jenkins/2.414,corr-9be3c4d9dfff4542
evt-ad321634616b,2024-06-07T15:44:04Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,GetObject,i-5603fe982c3f,spot_instance,eu-west-1,True,3,,low,staging,39,214.129.99.30,jenkins/2.414,corr-453bf738b708495f
evt-2d92514936fd,2024-06-05T16:00:37Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,TerminateInstances,bucket-ddad97e0691c,s3_bucket,us-east-1,True,8,,medium,monitoring,42,218.246.190.159,aws-cli/2.13,corr-8f830d56f32b4acc
evt-8f7b78f288e8,2024-06-08T12:21:07Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,PutObject,i-400b403bee4a,spot_instance,ap-southeast-1,True,8,,low,dev,21,42.132.46.73,terraform/1.5,corr-c2cbfdd507644c73
evt-28b24036f4ef,2024-06-30T17:55:51Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,CreateVolume,i-2f073d8b21e3,ec2_instance,ap-southeast-1,True,2,136.26.241.169,low,monitoring,24,113.162.137.50,jenkins/2.414,corr-3ef024a9270f4b4d
evt-35688af8c6be,2024-06-25T02:11:10Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-289f9866c095,spot_instance,eu-west-1,False,0,113.41.20.228,high,cicd,13,83.128.13.24,github-actions/2.0,corr-16e18d34813746eb
evt-0cb9c9c49260,2024-06-10T10:48:22Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,CreateVolume,i-6dfdb7700a29,spot_instance,eu-west-1,True,1,,low,analytics,4,170.184.55.5,terraform/1.5,corr-64d1d74e99764a1f
evt-e846714dae43,2024-06-01T10:00:10Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,GetObject,bucket-c5b248681128,s3_bucket,eu-west-1,True,4,,low,monitoring,22,147.136.181.216,jenkins/2.414,corr-7429574ca0b342e9
evt-c63d005894ba,2024-06-24T15:35:16Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,PutObject,i-aadf3cdaced6,spot_instance,us-east-1,True,8,,low,dev,7,60.21.105.133,terraform/1.5,corr-453bf738b708495f
evt-46d2c5332a49,2024-06-21T06:09:10Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AuthorizeSecurityGroupIngress,sg-3f938b98f9c6,security_group,us-east-1,False,0,34.44.95.111,medium,cicd,14,143.208.52.7,jenkins/2.414,corr-83d2de14525b442c
evt-5f46f83fe37f,2024-06-26T12:56:23Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,AttachVolume,bucket-aa3fe56e213a,s3_bucket,us-west-2,True,6,,high,staging,58,80.151.91.102,jenkins/2.414,corr-a628ea1631814e8c
evt-963c5f6146c6,2024-06-28T03:54:06Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-2bca565a9d0b,spot_instance,eu-west-1,False,0,,high,analytics,13,75.219.0.158,boto3/1.28,corr-846a584936214008
evt-79e77cdbf6b1,2024-06-27T00:06:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-091933948328,spot_instance,ap-southeast-1,True,7,211.117.126.118,high,dev,13,71.96.57.9,boto3/1.28,corr-a333f8c702f244ba
evt-fa098fb7ad7f,2024-06-09T09:34:05Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,GetObject,vol-02c6d77db1d2,volume,ap-southeast-1,True,3,,medium,cicd,81,31.151.64.224,aws-cli/2.13,corr-1bf6bfdc1c7a4bda
evt-e7a022ec0b79,2024-06-04T14:42:06Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,AssumeRole,bucket-4a12ffcf6966,s3_bucket,us-east-1,True,7,,medium,cicd,84,98.58.100.220,jenkins/2.414,corr-e8892af23c834263
evt-0a76176c93f5,2024-06-20T15:10:44Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,PutObject,i-10a70b0b1a6b,ec2_instance,us-east-1,True,3,151.196.179.247,medium,cicd,46,203.71.126.71,terraform/1.5,corr-7c1603f71c874ea7
evt-e6f0e6424320,2024-06-07T12:40:38Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,bucket-7f3006d17e2a,s3_bucket,us-east-1,True,6,113.92.132.197,low,dev,86,223.253.65.59,terraform/1.5,corr-506edadb38d444b0
evt-47470781f751,2024-06-21T10:17:48Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,bucket-3230690f18cd,s3_bucket,eu-west-1,True,1,,high,monitoring,38,32.21.2.147,boto3/1.28,corr-453bf738b708495f
evt-762bdaf67877,2024-06-01T14:11:27Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,PutObject,bucket-34ac6833a5df,s3_bucket,us-east-1,True,5,185.245.103.206,high,dev,37,172.139.96.61,aws-cli/2.13,corr-174dc2486a4a463f
evt-788c140d2422,2024-06-09T10:10:14Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,i-1e8dea0df101,spot_instance,eu-west-1,True,8,40.20.78.238,low,dev,20,14.154.251.203,jenkins/2.414,corr-453bf738b708495f
evt-b0c2b070252f,2024-06-03T03:49:17Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-25e81f0a7e62,spot_instance,ap-southeast-1,True,1,32.232.188.173,high,analytics,25,68.195.190.28,github-actions/2.0,corr-26d2b5b4a08649dc
evt-543a5ddd3ac5,2024-06-16T09:49:21Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,GetObject,i-d5cdeb7e93b0,spot_instance,eu-west-1,True,1,,high,analytics,8,180.54.64.125,boto3/1.28,corr-9c90a93429d24582
evt-de4c02801dd8,2024-06-07T17:27:44Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,ListBuckets,vol-86d7162ab3b6,volume,eu-west-1,True,1,,low,cicd,54,72.97.249.65,kubectl/1.28,corr-a0db42d934f94e0b
evt-2df0a334f1da,2024-06-21T11:03:04Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,ListBuckets,vol-3cedd676eb2c,volume,eu-west-1,True,1,,low,analytics,47,191.207.244.159,jenkins/2.414,corr-fbdaf4f9f93e49ae
evt-0883b738b028,2024-06-19T10:40:46Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,PutObject,i-8f78c6443349,ec2_instance,eu-west-1,True,5,154.82.35.136,medium,staging,9,76.134.187.117,kubectl/1.28,corr-9c90a93429d24582
evt-0941bdd4abb0,2024-06-06T17:53:01Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,CreateVolume,bucket-b30fa1647996,s3_bucket,eu-west-1,True,7,,high,staging,57,64.132.216.175,jenkins/2.414,corr-43a1acf7893349b5
evt-46193465cbef,2024-06-06T14:43:32Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,TerminateInstances,i-bd29d2a2d152,ec2_instance,eu-west-1,True,5,,low,analytics,13,90.131.55.185,aws-cli/2.13,corr-b585f63b3d7e4a10
evt-708bed89dc2b,2024-06-07T10:32:55Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,AssumeRole,i-80fa5a78317e,ec2_instance,us-west-2,True,1,51.107.101.34,medium,dev,5,16.230.115.159,kubectl/1.28,corr-3d7785f0af894d23
evt-05bde19b15e9,2024-06-14T11:17:19Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,RunInstances,i-6a259c1a5e40,ec2_instance,us-east-1,True,6,,low,production,48,140.216.243.175,terraform/1.5,corr-82957f71b5f14071
evt-e1da4ee2e7b8,2024-06-26T15:10:28Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,TerminateInstances,i-fb6da4e4823b,ec2_instance,us-east-1,True,6,,low,analytics,8,248.182.202.132,boto3/1.28,corr-b585f63b3d7e4a10
evt-e4b3a2d2a145,2024-06-01T13:19:04Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,TerminateInstances,i-d58eb351b047,spot_instance,us-west-2,True,1,119.70.207.48,medium,dev,5,119.0.36.99,github-actions/2.0,corr-b3e8603ca2484770
evt-153718034007,2024-06-10T14:57:31Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,ListBuckets,bucket-dcdccbc309f5,s3_bucket,eu-west-1,True,1,9.220.60.99,low,cicd,32,219.192.226.118,terraform/1.5,corr-82957f71b5f14071
evt-e34366cb05f7,2024-06-09T13:28:05Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,GetObject,bucket-c2a5a2bb1a27,s3_bucket,us-west-2,True,6,,low,monitoring,53,100.120.216.56,github-actions/2.0,corr-82957f71b5f14071
evt-351ca3404fad,2024-06-11T15:04:29Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,ListBuckets,i-ee726b44b2ed,spot_instance,us-east-1,True,3,,low,cicd,69,115.166.152.163,aws-cli/2.13,corr-e2e002402df74718
