resource_id,resource_type,created_time,deleted_time,ttl_minutes,namespace,owner,public_exposure,privilege_level,ephemeral_label
i-f1f3628021ec,ec2_instance,2024-06-26T13:43:03Z,2024-06-26T13:49:03Z,6,analytics,arn:aws:iam::123456789012:user/dev-5,False,medium,ephemeral
i-2538dd2ddd56,spot_instance,2024-06-14T16:34:30Z,,915,analytics,arn:aws:iam::123456789012:user/dev-7,False,high,persistent
i-be5c500f672f,ec2_instance,2024-06-07T04:39:02Z,2024-06-07T05:17:02Z,38,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
bucket-484f12746f80,s3_bucket,2024-06-12T15:34:34Z,2024-06-12T15:46:34Z,12,analytics,arn:aws:iam::123456789012:role/ci-runner-1,False,medium,ephemeral
i-dd144e503d57,ec2_instance,2024-06-22T02:43:58Z,,447,staging,arn:aws:iam::123456789012:user/dev-5,False,medium,persistent
sg-4523a5864f0e,security_group,2024-06-03T03:52:19Z,2024-06-03T04:00:19Z,8,monitoring,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
sg-c3fd6f262f6b,security_group,2024-06-17T05:08:20Z,2024-06-17T05:47:20Z,39,cicd,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
i-8e913eb5cdf3,spot_instance,2024-06-04T16:05:48Z,,283,dev,arn:aws:iam::123456789012:user/dev-12,False,high,persistent
i-73fa5fe8e299,ec2_instance,2024-06-05T13:04:49Z,2024-06-05T13:20:49Z,16,monitoring,arn:aws:iam::123456789012:role/ci-runner-1,False,high,ephemeral
vol-618af41aa242,volume,2024-06-20T13:50:59Z,2024-06-20T14:07:59Z,17,monitoring,arn:aws:iam::123456789012:user/dev-1,False,low,ephemeral
i-de9e269de5ad,ec2_instance,2024-06-08T15:59:29Z,2024-06-08T16:19:29Z,20,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,high,ephemeral
i-fa072ce29f2e,spot_instance,2024-06-14T04:26:25Z,2024-06-14T04:37:25Z,11,production,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
i-77b7d74a2f55,spot_instance,2024-06-23T18:30:47Z,2024-06-23T18:48:47Z,18,dev,arn:aws:iam::123456789012:role/ci-runner-2,True,high,ephemeral
vol-d8b859c177c2,volume,2024-06-26T11:32:53Z,,1066,cicd,arn:aws:iam::123456789012:user/dev-11,False,low,persistent
i-e072cba18935,spot_instance,2024-06-24T20:50:06Z,2024-06-24T21:02:06Z,12,staging,arn:aws:iam::123456789012:user/dev-2,True,high,ephemeral
i-cf0af23f8523,spot_instance,2024-06-22T02:23:00Z,2024-06-22T02:34:00Z,11,dev,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
i-f461388f19aa,spot_instance,2024-06-22T14:14:51Z,,667,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,persistent
i-16e940862157,ec2_instance,2024-06-22T09:16:44Z,2024-06-22T09:59:44Z,43,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,high,ephemeral
i-f76fe3bdda3e,spot_instance,2024-06-20T07:40:45Z,2024-06-20T08:20:45Z,40,dev,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
i-696b2a9cc42b,spot_instance,2024-06-30T00:29:37Z,2024-06-30T00:41:37Z,12,production,arn:aws:iam::123456789012:user/dev-6,False,high,ephemeral
i-a800e20a3c1b,ec2_instance,2024-06-22T01:52:40Z,2024-06-22T02:01:40Z,9,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,low,ephemeral
i-fe7133cce686,spot_instance,2024-06-25T22:33:04Z,2024-06-25T22:44:04Z,11,dev,arn:aws:iam::123456789012:user/dev-1,False,low,ephemeral
bucket-faeca65b1a5e,s3_bucket,2024-06-23T00:57:58Z,2024-06-23T01:05:58Z,8,analytics,arn:aws:iam::123456789012:user/dev-2,True,high,ephemeral
i-00bc334492bb,ec2_instance,2024-06-22T13:29:04Z,2024-06-22T13:36:04Z,7,dev,arn:aws:iam::123456789012:user/dev-11,False,low,ephemeral
sg-1b2aba571b16,security_group,2024-06-14T08:13:55Z,2024-06-14T08:23:55Z,10,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,ephemeral
sg-b0bea18de6b1,security_group,2024-06-29T09:00:25Z,2024-06-29T09:22:25Z,22,dev,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
i-bd1befbaee23,ec2_instance,2024-06-01T22:09:37Z,2024-06-01T22:12:37Z,3,dev,arn:aws:iam::123456789012:role/ci-runner-2,False,medium,ephemeral
sg-d337cd3e697e,security_group,2024-06-21T21:40:51Z,2024-06-21T22:35:51Z,55,cicd,arn:aws:iam::123456789012:user/dev-13,False,medium,ephemeral
i-eb6a9af731c8,spot_instance,2024-06-11T00:16:58Z,,217,cicd,arn:aws:iam::123456789012:role/ci-runner-4,False,high,persistent
i-ae214c58836f,spot_instance,2024-06-09T01:06:42Z,2024-06-09T01:52:42Z,46,analytics,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
i-3ffb7543531d,spot_instance,2024-06-12T07:36:24Z,,1218,staging,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,persistent
bucket-72858b9626fa,s3_bucket,2024-06-11T12:50:04Z,2024-06-11T13:04:04Z,14,production,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
i-f2f09f317fac,spot_instance,2024-06-01T19:22:54Z,2024-06-01T19:42:54Z,20,dev,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
sg-5f082d3b4d01,security_group,2024-06-14T08:38:20Z,2024-06-14T08:51:20Z,13,dev,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
i-1f5ef0fbe021,ec2_instance,2024-06-06T12:42:46Z,2024-06-06T13:02:46Z,20,dev,arn:aws:iam::123456789012:user/dev-9,False,low,ephemeral
sg-96a91b288559,security_group,2024-06-18T17:17:46Z,2024-06-18T17:51:46Z,34,cicd,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
bucket-99000f9d6d02,s3_bucket,2024-06-13T03:57:02Z,2024-06-13T04:22:02Z,25,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
bucket-1065d98ea2ee,s3_bucket,2024-06-12T01:00:49Z,2024-06-12T01:10:49Z,10,cicd,arn:aws:iam::123456789012:user/dev-4,False,low,ephemeral
i-df9256886da5,spot_instance,2024-06-17T05:37:23Z,2024-06-17T06:18:23Z,41,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
bucket-2c8d15253152,s3_bucket,2024-06-25T15:59:29Z,2024-06-25T16:49:29Z,50,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
i-35a99d06a78b,ec2_instance,2024-06-14T08:24:40Z,2024-06-14T08:44:40Z,20,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
bucket-65f8cf85bda9,s3_bucket,2024-06-17T22:45:23Z,2024-06-17T22:55:23Z,10,monitoring,arn:aws:iam::123456789012:user/dev-13,False,medium,ephemeral
i-ce4a85d196ac,ec2_instance,2024-06-08T21:07:07Z,2024-06-08T21:25:07Z,18,staging,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
i-91369310175a,ec2_instance,2024-06-10T00:02:08Z,2024-06-10T00:15:08Z,13,cicd,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
vol-5f8c19a83c8c,volume,2024-06-23T23:06:29Z,2024-06-23T23:19:29Z,13,analytics,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
i-49c8c4a84e9f,ec2_instance,2024-06-09T09:15:56Z,2024-06-09T09:28:56Z,13,cicd,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
bucket-4d4f7237d278,s3_bucket,2024-06-06T21:55:31Z,,1341,cicd,arn:aws:iam::123456789012:user/dev-12,False,medium,persistent
i-6f0537d2b106,spot_instance,2024-06-08T23:06:39Z,2024-06-08T23:29:39Z,23,production,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
bucket-42a9aeccb220,s3_bucket,2024-06-19T23:04:24Z,2024-06-19T23:51:24Z,47,monitoring,arn:aws:iam::123456789012:user/dev-3,False,low,ephemeral
i-7e6fad429a75,ec2_instance,2024-06-04T01:57:18Z,2024-06-04T02:00:18Z,3,cicd,arn:aws:iam::123456789012:user/dev-10,False,medium,ephemeral
sg-b050188d953d,security_group,2024-06-20T09:28:45Z,2024-06-20T09:58:45Z,30,production,arn:aws:iam::123456789012:user/dev-14,False,medium,ephemeral
vol-fedcea6c7ef2,volume,2024-06-22T06:05:18Z,,1332,production,arn:aws:iam::123456789012:role/ci-runner-5,False,medium,persistent
vol-a2a57ac84fa3,volume,2024-06-03T17:01:59Z,2024-06-03T17:26:59Z,25,monitoring,arn:aws:iam::123456789012:user/dev-14,False,medium,ephemeral
sg-f087104c9f3f,security_group,2024-06-08T22:17:14Z,2024-06-08T23:05:14Z,48,staging,arn:aws:iam::123456789012:role/ci-runner-6,False,high,ephemeral
sg-b323c6c95d6e,security_group,2024-06-10T10:32:25Z,,1282,cicd,arn:aws:iam::123456789012:user/dev-6,False,medium,persistent
sg-aae6ddea66a7,security_group,2024-06-10T00:59:21Z,2024-06-10T01:36:21Z,37,dev,arn:aws:iam::123456789012:user/dev-11,False,high,ephemeral
bucket-ac6f535ee2b2,s3_bucket,2024-06-16T14:43:14Z,2024-06-16T14:50:14Z,7,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,low,ephemeral
i-ce68a67d8a95,spot_instance,2024-06-19T06:38:53Z,2024-06-19T06:47:53Z,9,analytics,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
i-bbf5b0e10e07,ec2_instance,2024-06-18T15:40:15Z,2024-06-18T16:35:15Z,55,staging,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
vol-0252c99f40e5,volume,2024-06-24T22:33:29Z,2024-06-24T23:00:29Z,27,staging,arn:aws:iam::123456789012:user/dev-8,False,medium,ephemeral
i-a53b1bac9d28,ec2_instance,2024-06-29T05:26:27Z,,1414,analytics,arn:aws:iam::123456789012:user/dev-7,False,low,persistent
sg-cb08f25a98f7,security_group,2024-06-24T19:12:19Z,2024-06-24T19:15:19Z,3,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
vol-cbe06f0b4353,volume,2024-06-28T19:36:06Z,,233,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,persistent
bucket-f7b9292c9b07,s3_bucket,2024-06-22T11:44:03Z,2024-06-22T12:27:03Z,43,cicd,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
vol-5d488be59bc0,volume,2024-06-25T23:24:19Z,2024-06-25T23:44:19Z,20,staging,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
sg-6a91a8d0308e,security_group,2024-06-24T08:46:20Z,2024-06-24T09:21:20Z,35,staging,arn:aws:iam::123456789012:user/dev-11,False,low,ephemeral
i-f7d580f00c87,ec2_instance,2024-06-18T07:06:11Z,2024-06-18T07:09:11Z,3,analytics,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
vol-ab8c89dfb30b,volume,2024-06-24T09:53:26Z,2024-06-24T10:51:26Z,58,analytics,arn:aws:iam::123456789012:role/ci-runner-1,False,high,ephemeral
vol-2c5b0e377a8d,volume,2024-06-29T12:57:04Z,,1243,cicd,arn:aws:iam::123456789012:role/ci-runner-2,False,low,persistent
vol-e1edcd1b897b,volume,2024-06-12T07:10:35Z,2024-06-12T08:06:35Z,56,analytics,arn:aws:iam::123456789012:user/dev-9,False,low,ephemeral
i-1a000714d5ab,spot_instance,2024-06-14T02:40:10Z,2024-06-14T02:58:10Z,18,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,True,high,ephemeral
sg-e2eeda176294,security_group,2024-06-22T00:01:45Z,,928,analytics,arn:aws:iam::123456789012:user/dev-13,False,low,persistent
sg-93af01b46628,security_group,2024-06-29T14:14:51Z,,225,dev,arn:aws:iam::123456789012:role/ci-runner-5,False,low,persistent
bucket-18a4f36843c2,s3_bucket,2024-06-23T20:01:21Z,,889,dev,arn:aws:iam::123456789012:role/ci-runner-3,False,medium,persistent
i-1d5b977400f9,ec2_instance,2024-06-07T22:45:32Z,,612,staging,arn:aws:iam::123456789012:role/ci-runner-6,False,low,persistent
vol-868e92fdd350,volume,2024-06-05T00:15:21Z,2024-06-05T00:18:21Z,3,analytics,arn:aws:iam::123456789012:user/dev-1,False,medium,ephemeral
i-0389a102371e,ec2_instance,2024-06-02T19:52:36Z,2024-06-02T20:01:36Z,9,cicd,arn:aws:iam::123456789012:user/dev-9,False,low,ephemeral
i-9b2d8422d79d,spot_instance,2024-06-03T05:10:00Z,,834,dev,arn:aws:iam::123456789012:role/ci-runner-5,False,low,persistent
i-7a477d144e4e,spot_instance,2024-06-25T04:10:29Z,2024-06-25T04:17:29Z,7,cicd,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
bucket-42cf0010e1c4,s3_bucket,2024-06-28T17:51:21Z,,78,monitoring,arn:aws:iam::123456789012:role/ci-runner-5,False,high,persistent
bucket-e0e0969874dd,s3_bucket,2024-06-16T07:50:23Z,2024-06-16T07:59:23Z,9,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,ephemeral
i-8ff2024f2d72,ec2_instance,2024-06-03T07:51:33Z,,273,cicd,arn:aws:iam::123456789012:role/ci-runner-3,False,low,persistent
i-eecb1b020008,ec2_instance,2024-06-06T03:47:06Z,2024-06-06T04:32:06Z,45,cicd,arn:aws:iam::123456789012:user/dev-9,False,medium,ephemeral
i-89cb63e04ade,spot_instance,2024-06-17T17:24:41Z,,721,monitoring,arn:aws:iam::123456789012:role/ci-runner-7,False,medium,persistent
sg-ea402c9b77d7,security_group,2024-06-09T23:58:35Z,,386,staging,arn:aws:iam::123456789012:user/dev-7,False,low,persistent
i-ddc0b36801e0,ec2_instance,2024-06-20T21:11:04Z,2024-06-20T21:16:04Z,5,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
bucket-9ce3aea45d0c,s3_bucket,2024-06-03T05:23:06Z,,769,cicd,arn:aws:iam::123456789012:user/dev-1,False,medium,persistent
vol-14ae50565b45,volume,2024-06-20T08:09:38Z,2024-06-20T08:46:38Z,37,production,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
i-ae64ebe5de39,spot_instance,2024-06-27T10:51:15Z,,1094,production,arn:aws:iam::123456789012:user/dev-6,False,low,persistent
i-a57c9da90c9e,ec2_instance,2024-06-20T07:03:33Z,2024-06-20T07:56:33Z,53,cicd,arn:aws:iam::123456789012:role/ci-runner-4,False,low,ephemeral
i-f2d5fd420253,spot_instance,2024-06-05T15:14:53Z,2024-06-05T15:21:53Z,7,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,high,ephemeral
sg-4a4c62456fe1,security_group,2024-06-24T01:03:09Z,2024-06-24T01:57:09Z,54,staging,arn:aws:iam::123456789012:user/dev-3,False,low,ephemeral
i-db1b0a852e8f,ec2_instance,2024-06-08T07:41:45Z,2024-06-08T08:00:45Z,19,staging,arn:aws:iam::123456789012:user/dev-3,False,medium,ephemeral
bucket-9d4b526537ca,s3_bucket,2024-06-22T04:07:03Z,,907,cicd,arn:aws:iam::123456789012:user/dev-8,False,low,persistent
sg-7d647811e4fe,security_group,2024-06-26T02:28:49Z,2024-06-26T02:30:49Z,2,staging,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
bucket-8158b08dfc19,s3_bucket,2024-06-12T00:26:28Z,2024-06-12T00:33:28Z,7,monitoring,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
vol-fc4f132d153e,volume,2024-06-26T02:00:14Z,2024-06-26T02:58:14Z,58,monitoring,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
i-d601e7d18ed2,ec2_instance,2024-06-11T02:07:44Z,,1394,analytics,arn:aws:iam::123456789012:user/dev-12,False,medium,persistent
sg-2374eb76114e,security_group,2024-06-07T03:20:26Z,2024-06-07T03:38:26Z,18,dev,arn:aws:iam::123456789012:user/dev-12,True,high,ephemeral
i-9fa1077944c4,spot_instance,2024-06-27T12:00:50Z,2024-06-27T12:12:50Z,12,dev,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
sg-fc9f2d5fd839,security_group,2024-06-16T16:37:57Z,2024-06-16T16:45:57Z,8,monitoring,arn:aws:iam::123456789012:role/ci-runner-3,False,low,ephemeral
i-a498691ef0cf,spot_instance,2024-06-04T15:14:13Z,2024-06-04T15:24:13Z,10,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
bucket-bf3ff3e91851,s3_bucket,2024-06-03T20:58:06Z,2024-06-03T21:05:06Z,7,dev,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
vol-43a88caf2773,volume,2024-06-27T11:03:22Z,,182,cicd,arn:aws:iam::123456789012:role/ci-runner-4,False,low,persistent
vol-accd198b5c44,volume,2024-06-26T12:49:23Z,2024-06-26T13:04:23Z,15,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,ephemeral
bucket-0875e98ad4e4,s3_bucket,2024-06-04T17:05:29Z,2024-06-04T17:41:29Z,36,cicd,arn:aws:iam::123456789012:user/dev-3,False,low,ephemeral
i-8840b0c4b169,spot_instance,2024-06-24T07:36:24Z,2024-06-24T07:47:24Z,11,dev,arn:aws:iam::123456789012:user/dev-8,False,medium,ephemeral
vol-3c70a402d96e,volume,2024-06-23T14:28:06Z,2024-06-23T14:33:06Z,5,dev,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
i-6ad6d2271c01,spot_instance,2024-06-29T18:52:14Z,,1132,analytics,arn:aws:iam::123456789012:user/dev-10,False,medium,persistent
bucket-f43c6ea52e9e,s3_bucket,2024-06-22T15:35:10Z,,507,analytics,arn:aws:iam::123456789012:user/dev-7,False,medium,persistent
i-7fe951171034,ec2_instance,2024-06-06T12:26:35Z,2024-06-06T12:37:35Z,11,monitoring,arn:aws:iam::123456789012:role/ci-runner-6,False,medium,ephemeral
bucket-f5ff158b4423,s3_bucket,2024-06-07T06:23:05Z,2024-06-07T06:31:05Z,8,dev,arn:aws:iam::123456789012:role/ci-runner-6,False,medium,ephemeral
i-b860d3fe4a78,ec2_instance,2024-06-02T22:58:21Z,2024-06-02T23:10:21Z,12,dev,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
sg-595cdbd01d6d,security_group,2024-06-14T02:02:15Z,2024-06-14T02:09:15Z,7,staging,arn:aws:iam::123456789012:user/dev-4,False,medium,ephemeral
i-2c098d0f8634,spot_instance,2024-06-14T06:20:32Z,,157,monitoring,arn:aws:iam::123456789012:user/dev-13,False,low,persistent
sg-8534cae89081,security_group,2024-06-22T23:53:03Z,2024-06-23T00:01:03Z,8,analytics,arn:aws:iam::123456789012:user/dev-8,False,medium,ephemeral
sg-68f59fcdc0c8,security_group,2024-06-25T14:10:18Z,2024-06-25T14:23:18Z,13,dev,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
i-983e6ee9797e,ec2_instance,2024-06-20T18:08:24Z,,1018,cicd,arn:aws:iam::123456789012:user/dev-12,False,medium,persistent
bucket-558254344693,s3_bucket,2024-06-16T05:20:02Z,2024-06-16T05:35:02Z,15,monitoring,arn:aws:iam::123456789012:user/dev-3,False,medium,ephemeral
i-54a45acff053,spot_instance,2024-06-26T01:38:12Z,,1175,production,arn:aws:iam::123456789012:user/dev-7,False,low,persistent
vol-f0c4bb9ac18c,volume,2024-06-13T21:37:02Z,2024-06-13T21:42:02Z,5,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,high,ephemeral
i-c9221c2c80bc,spot_instance,2024-06-02T23:12:51Z,2024-06-02T23:43:51Z,31,analytics,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
bucket-8e62f575d8db,s3_bucket,2024-06-24T04:50:17Z,,875,dev,arn:aws:iam::123456789012:role/ci-runner-6,False,low,persistent
sg-57df31d7d0ff,security_group,2024-06-25T10:43:44Z,2024-06-25T11:39:44Z,56,monitoring,arn:aws:iam::123456789012:role/ci-runner-6,False,low,ephemeral
vol-265bd5338e46,volume,2024-06-04T17:26:45Z,,339,cicd,arn:aws:iam::123456789012:user/dev-14,False,medium,persistent
vol-65596080f26e,volume,2024-06-16T16:56:52Z,2024-06-16T17:23:52Z,27,cicd,arn:aws:iam::123456789012:role/ci-runner-4,False,low,ephemeral
i-7457d075b72c,spot_instance,2024-06-15T02:47:09Z,2024-06-15T02:57:09Z,10,analytics,arn:aws:iam::123456789012:user/dev-1,False,low,ephemeral
bucket-3ea7097fd15d,s3_bucket,2024-06-21T00:55:35Z,2024-06-21T01:23:35Z,28,cicd,arn:aws:iam::123456789012:user/dev-13,False,medium,ephemeral
sg-8bf0762500b8,security_group,2024-06-16T08:19:50Z,2024-06-16T09:08:50Z,49,analytics,arn:aws:iam::123456789012:user/dev-8,False,medium,ephemeral
i-efe9b88b264f,spot_instance,2024-06-04T12:19:45Z,2024-06-04T12:39:45Z,20,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,low,ephemeral
bucket-26da50687adf,s3_bucket,2024-06-12T02:27:36Z,2024-06-12T02:51:36Z,24,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,low,ephemeral
i-87521916f548,ec2_instance,2024-06-01T00:59:26Z,2024-06-01T01:06:26Z,7,cicd,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
i-679c3d117207,ec2_instance,2024-06-05T16:45:21Z,,1141,staging,arn:aws:iam::123456789012:user/dev-14,False,low,persistent
sg-2c6987a2fc80,security_group,2024-06-29T01:03:33Z,2024-06-29T01:09:33Z,6,staging,arn:aws:iam::123456789012:user/dev-1,False,high,ephemeral
i-43bf365f1b2b,spot_instance,2024-06-28T18:17:04Z,2024-06-28T18:19:04Z,2,monitoring,arn:aws:iam::123456789012:user/dev-10,False,medium,ephemeral
i-22efad251d65,spot_instance,2024-06-24T11:55:46Z,2024-06-24T12:25:46Z,30,analytics,arn:aws:iam::123456789012:role/ci-runner-4,False,medium,ephemeral
sg-c6edbf7126d3,security_group,2024-06-21T07:46:20Z,2024-06-21T08:10:20Z,24,monitoring,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
i-a359afa4f53d,spot_instance,2024-06-06T19:26:25Z,2024-06-06T19:39:25Z,13,analytics,arn:aws:iam::123456789012:user/dev-8,True,high,ephemeral
i-56a17fafd0b2,ec2_instance,2024-06-26T01:40:05Z,2024-06-26T01:48:05Z,8,monitoring,arn:aws:iam::123456789012:role/ci-runner-3,True,high,ephemeral
i-5c52c5dcef20,spot_instance,2024-06-26T11:46:53Z,,651,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,persistent
sg-87661bae75f1,security_group,2024-06-09T15:12:38Z,2024-06-09T15:14:38Z,2,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,low,ephemeral
sg-9cca17005751,security_group,2024-06-12T17:55:04Z,2024-06-12T17:57:04Z,2,analytics,arn:aws:iam::123456789012:role/ci-runner-5,False,high,ephemeral
i-44cdf8d4bbe9,ec2_instance,2024-06-18T23:34:53Z,,198,staging,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,medium,persistent
sg-a66ffed429eb,security_group,2024-06-15T01:40:57Z,2024-06-15T02:27:57Z,47,analytics,arn:aws:iam::123456789012:user/dev-11,False,high,ephemeral
sg-3273696d3464,security_group,2024-06-06T19:06:19Z,2024-06-06T19:20:19Z,14,analytics,arn:aws:iam::123456789012:user/dev-2,False,medium,ephemeral
vol-96e965674804,volume,2024-06-11T17:11:13Z,2024-06-11T17:58:13Z,47,production,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
vol-634d12a42cb0,volume,2024-06-17T15:09:51Z,2024-06-17T15:14:51Z,5,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,high,ephemeral
i-ce42d587b36d,ec2_instance,2024-06-08T21:22:56Z,,1282,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,persistent
i-1f5dd3afb449,ec2_instance,2024-06-10T04:21:31Z,2024-06-10T04:59:31Z,38,cicd,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
sg-93f9fd5ec3c7,security_group,2024-06-13T14:04:22Z,,260,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,low,persistent
i-f4ce2e0490f3,ec2_instance,2024-06-17T03:24:34Z,2024-06-17T03:47:34Z,23,analytics,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
vol-de3e4d793549,volume,2024-06-10T15:09:48Z,,379,dev,arn:aws:iam::123456789012:role/ci-runner-4,False,low,persistent
i-6decd6cc879a,spot_instance,2024-06-28T17:31:28Z,,130,analytics,arn:aws:iam::123456789012:user/dev-2,False,high,persistent
i-eba5db913a7c,spot_instance,2024-06-07T10:43:11Z,2024-06-07T10:54:11Z,11,monitoring,arn:aws:iam::123456789012:user/dev-5,False,medium,ephemeral
i-8fe64997fce1,ec2_instance,2024-06-01T15:29:51Z,2024-06-01T15:37:51Z,8,production,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
bucket-d3faa032f9ea,s3_bucket,2024-06-13T16:45:15Z,2024-06-13T17:04:15Z,19,dev,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
i-7e7f1e68c2fb,ec2_instance,2024-06-12T08:35:38Z,2024-06-12T08:55:38Z,20,staging,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
bucket-e99e72dccfa3,s3_bucket,2024-06-02T06:36:32Z,2024-06-02T06:39:32Z,3,staging,arn:aws:iam::123456789012:user/dev-8,False,high,ephemeral
bucket-5821d935b40e,s3_bucket,2024-06-05T01:47:05Z,2024-06-05T02:45:05Z,58,cicd,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
vol-b0af98b59e92,volume,2024-06-21T06:30:00Z,2024-06-21T06:38:00Z,8,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,True,high,ephemeral
sg-63b84fc55438,security_group,2024-06-26T05:30:10Z,2024-06-26T05:37:10Z,7,cicd,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
i-1aa078fc13db,spot_instance,2024-06-17T06:03:56Z,2024-06-17T06:35:56Z,32,monitoring,arn:aws:iam::123456789012:user/dev-8,False,medium,ephemeral
bucket-f4b0b1dc98ff,s3_bucket,2024-06-08T07:08:09Z,2024-06-08T07:45:09Z,37,staging,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
i-30d86f347975,spot_instance,2024-06-18T17:22:43Z,2024-06-18T18:08:43Z,46,monitoring,arn:aws:iam::123456789012:user/dev-6,False,high,ephemeral
i-2a31d53ed9e1,ec2_instance,2024-06-02T17:25:53Z,2024-06-02T17:28:53Z,3,staging,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,high,ephemeral
bucket-ed583b6fd9c5,s3_bucket,2024-06-02T12:13:52Z,2024-06-02T12:25:52Z,12,analytics,arn:aws:iam::123456789012:user/dev-10,False,low,ephemeral
i-c6d34b068772,ec2_instance,2024-06-23T13:00:02Z,2024-06-23T13:18:02Z,18,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,medium,ephemeral
i-da2c0cf835a4,ec2_instance,2024-06-14T08:29:03Z,2024-06-14T08:59:03Z,30,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,False,low,ephemeral
