event_id,timestamp,namespace,pod_name,event_type,controller_owner,service_account,image_name,privileged,host_network,public_exposure,node_port,ttl_minutes,labels_present,cpu_request,memory_request,correlation_id
k8s-1c06096678d2,2024-06-06T12:32:53Z,analytics,test-runner-ana-9d35ec,DeploymentCreated,CronJob,debug-sa,custom-app:v2.1,False,False,False,0,39,True,107m,2214Mi,corr-23f160effe21422b
k8s-4372e09433a0,2024-06-01T14:41:17Z,production,builder-pro-8142d4,ConfigMapCreated,Job,ci-runner,grafana:10.0,False,False,False,0,87,True,280m,2369Mi,corr-77fb5661a875469d
k8s-3e578028e999,2024-06-19T17:20:02Z,cicd,analytics-cic-10f189,DeploymentCreated,HPA,default,nginx:1.25,False,False,False,0,57,True,980m,3529Mi,corr-bbfdfc98767443e3
k8s-a2bf556c5fc3,2024-06-18T13:55:18Z,dev,batch-dev-12a23f,SecretMounted,HPA,default,ubuntu:22.04,False,False,False,0,12,True,377m,2136Mi,corr-248ca50ff4804b34
k8s-953deb4ad2f0,2024-06-19T14:44:59Z,monitoring,batch-mon-c71f17,PodCreated,DaemonSet,deploy-sa,nginx:1.25,False,False,False,0,14,True,1022m,2658Mi,corr-36d81858874f4eda
k8s-b581553d8893,2024-06-30T10:10:29Z,analytics,builder-ana-38e929,DeploymentCreated,HPA,deploy-sa,ubuntu:22.04,False,False,False,0,30,True,937m,451Mi,corr-85a65e1c08134259
k8s-81447b223d21,2024-06-13T16:21:14Z,monitoring,test-runner-mon-2846e5,ServiceCreated,None,admin-sa,grafana:10.0,False,False,False,0,16,True,535m,1860Mi,corr-374960b2e6564f51
k8s-b3b8af61009e,2024-06-04T09:06:52Z,analytics,db-migrate-ana-e9e282,ServiceCreated,Job,default,ci-runner:latest,False,False,False,0,61,True,1115m,932Mi,corr-9d8603dc98ef4c24
k8s-b94ff2c9490c,2024-06-09T13:11:42Z,monitoring,batch-mon-985a91,DeploymentCreated,None,debug-sa,node:20-alpine,False,False,False,0,27,True,866m,2964Mi,corr-dce05c2941d9439b
k8s-10c3f6d4f2bf,2024-06-15T12:03:59Z,analytics,batch-ana-903de5,PodCreated,Job,default,ci-runner:latest,False,False,False,0,36,True,439m,3020Mi,corr-ec3e9a50c2ba4f53
k8s-bab7b8aae181,2024-06-12T15:57:05Z,dev,worker-dev-ba51fc,PodDeleted,CronJob,default,ci-runner:latest,False,False,False,0,14,True,709m,1923Mi,corr-c185248c88d1416e
k8s-ffe25f28f270,2024-06-03T09:59:30Z,dev,builder-dev-6e3b83,RoleBindingCreated,Deployment,ci-runner,python:3.11-slim,False,False,False,0,40,True,684m,2703Mi,corr-807aeea15cda4cfd
k8s-d46b2718852f,2024-06-13T13:48:19Z,analytics,linter-ana-088f4b,SecretMounted,DaemonSet,ci-runner,nginx:1.25,False,False,False,0,57,True,274m,2068Mi,corr-a292a55bbe8f4040
k8s-09bd38063a6a,2024-06-10T13:15:35Z,monitoring,analytics-mon-74f154,ClusterRoleBindingCreated,CronJob,deploy-sa,nginx:1.25,False,False,False,0,27,True,1799m,457Mi,corr-55159b1ae50b45cf
k8s-60edcb4cf07b,2024-06-29T13:10:31Z,production,worker-pro-d6e1ba,DeploymentCreated,CronJob,analytics-sa,python:3.11-slim,False,False,False,0,5,True,1166m,2403Mi,corr-9cec104fce16491f
k8s-f6ca0331aa9a,2024-06-30T16:32:56Z,monitoring,db-migrate-mon-f0d044,DeploymentCreated,Job,deploy-sa,python:3.11-slim,False,False,False,0,10,True,1366m,3884Mi,corr-7f93cb651f98495e
k8s-da948f0031cc,2024-06-10T09:28:58Z,staging,worker-sta-81b04d,PodDeleted,Deployment,deploy-sa,node:20-alpine,False,False,False,0,11,True,1586m,1845Mi,corr-382610763b334260
k8s-68995e93ac97,2024-06-27T16:24:32Z,staging,worker-sta-682100,DeploymentCreated,HPA,analytics-sa,custom-app:v2.1,False,False,False,0,34,True,496m,2997Mi,corr-dfd60dfc66084aeb
k8s-2467a240022e,2024-06-11T13:15:07Z,cicd,worker-cic-27ab84,ClusterRoleBindingCreated,CronJob,ci-runner,prometheus:v2.45,False,False,False,0,25,True,757m,3177Mi,corr-5723c8175cc8425f
k8s-fa151b12a617,2024-06-19T09:36:48Z,cicd,worker-cic-511439,PodCreated,Job,default,ubuntu:22.04,False,False,False,0,19,True,145m,2680Mi,corr-de2e1dedaa954dc0
k8s-b1685e7d3093,2024-06-09T12:53:06Z,staging,batch-sta-94a3bf,DeploymentCreated,Job,ci-runner,python:3.11-slim,False,False,False,0,43,True,403m,3054Mi,corr-036f8a37ae264dbd
k8s-cfbb6d7dc9d5,2024-06-27T13:13:46Z,monitoring,analytics-mon-2e826a,RoleBindingCreated,Deployment,ci-runner,custom-app:v2.1,False,False,False,0,50,True,230m,1981Mi,corr-340811f12f8a44a8
k8s-608a9a81dc2e,2024-06-05T17:52:39Z,cicd,scanner-cic-415452,ClusterRoleBindingCreated,HPA,ci-runner,python:3.11-slim,False,False,False,0,15,True,1378m,948Mi,corr-e5e002e254fa45a8
k8s-33f4bd805688,2024-06-28T17:49:39Z,production,worker-pro-40cd14,ClusterRoleBindingCreated,HPA,debug-sa,grafana:10.0,False,False,False,0,25,True,379m,1109Mi,corr-e0d9f8d6c52c4778
k8s-1d833469db63,2024-06-13T12:37:44Z,staging,worker-sta-6ce486,PodDeleted,Job,analytics-sa,grafana:10.0,False,False,False,0,14,True,1688m,2687Mi,corr-484e275e90984c07
k8s-62809cabf37e,2024-06-02T09:34:13Z,production,api-pro-0b314e,ServiceCreated,Deployment,monitor-sa,ubuntu:22.04,False,False,False,0,11,True,917m,1027Mi,corr-8cbe08b484af4247
k8s-1411818de746,2024-06-02T13:40:02Z,production,test-runner-pro-f5745c,PodDeleted,Deployment,deploy-sa,ci-runner:latest,False,False,False,0,29,True,1803m,1078Mi,corr-d1250ba38b854ccf
k8s-2672621f25e4,2024-06-05T14:10:47Z,dev,analytics-dev-bc8e68,ConfigMapCreated,HPA,ci-runner,node:20-alpine,False,False,False,0,58,True,860m,3818Mi,corr-bc82588e567347b1
k8s-43ff8844f93b,2024-06-05T11:10:57Z,staging,test-runner-sta-d835a6,ServiceCreated,HPA,debug-sa,custom-app:v2.1,False,False,False,0,48,True,1702m,1641Mi,corr-7cab451e25b249d3
k8s-705de4c613cd,2024-06-25T17:15:58Z,staging,api-sta-6bbe4f,SecretMounted,CronJob,monitor-sa,node:20-alpine,False,False,False,0,54,True,1662m,1758Mi,corr-d2ded99760cb41e7
k8s-0dd1a9d6449c,2024-06-01T11:42:35Z,monitoring,scanner-mon-00cdfb,PodCreated,Deployment,deploy-sa,ubuntu:22.04,False,False,False,0,65,True,1175m,835Mi,corr-d9188e697c764963
k8s-3b34f36de36a,2024-06-18T10:33:52Z,staging,db-migrate-sta-5f0621,ServiceCreated,DaemonSet,debug-sa,prometheus:v2.45,False,False,False,0,63,True,706m,3539Mi,corr-96a03d8739524cdf
k8s-70c1e0246590,2024-06-07T09:56:31Z,dev,batch-dev-fd15a2,SecretMounted,Deployment,default,python:3.11-slim,False,False,False,0,78,True,230m,1391Mi,corr-1466755a5f8e43df
k8s-766ceaba2854,2024-06-04T09:58:15Z,analytics,cache-ana-b727e0,DeploymentCreated,HPA,default,redis:7,False,False,False,0,23,True,1796m,2675Mi,corr-d5dc9cf4506948b0
k8s-ec753774d713,2024-06-07T15:17:53Z,monitoring,db-migrate-mon-9808ac,PodDeleted,Job,admin-sa,python:3.11-slim,False,False,False,0,66,True,472m,3582Mi,corr-b944f72e83784ad6
k8s-1070efd8ee9b,2024-06-05T11:18:05Z,staging,builder-sta-b5ae48,PodDeleted,HPA,debug-sa,golang:1.21,False,False,False,0,6,True,1709m,1811Mi,corr-cbfcdfe80e3045cc
k8s-3a5be328b290,2024-06-27T11:52:00Z,cicd,batch-cic-4f2604,PodCreated,Job,default,node:20-alpine,False,False,False,0,4,True,417m,1063Mi,corr-a37ddb5a407b4a7d
k8s-92871b9e604a,2024-06-14T09:43:29Z,staging,batch-sta-297d66,ConfigMapCreated,HPA,ci-runner,grafana:10.0,False,False,False,0,46,True,917m,1558Mi,corr-e180e3bb588a44b1
k8s-a3581ffab0eb,2024-06-20T12:37:54Z,staging,scanner-sta-04f3b6,ServiceCreated,Deployment,monitor-sa,nginx:1.25,False,False,False,0,37,True,1189m,2448Mi,corr-a5a53fa2cf4a403a
k8s-826a838b0379,2024-06-29T13:26:30Z,dev,api-dev-87dcd6,PodDeleted,Deployment,monitor-sa,ubuntu:22.04,False,False,False,0,55,True,452m,1171Mi,corr-61bce319ea5240be
k8s-109b4d5e2763,2024-06-05T14:40:17Z,staging,api-sta-e70f4a,ServiceCreated,Deployment,debug-sa,ubuntu:22.04,False,False,False,0,48,True,1787m,281Mi,corr-11b1dae808b34716
k8s-c82e19513141,2024-06-29T11:48:59Z,dev,test-runner-dev-f24692,DeploymentCreated,CronJob,ci-runner,python:3.11-slim,False,False,False,0,15,True,1635m,2027Mi,corr-ca92c97397f14a65
k8s-46b5995c2f20,2024-06-11T17:54:37Z,cicd,cache-cic-d40e40,PodCreated,CronJob,monitor-sa,grafana:10.0,False,False,False,0,44,True,324m,987Mi,corr-cf2fdfbe755f49ef
k8s-d5d7e7fda378,2024-06-29T09:47:01Z,analytics,db-migrate-ana-6e6d3a,SecretMounted,HPA,default,ubuntu:22.04,False,False,False,0,40,True,769m,1366Mi,corr-50bbf93a92c7479a
k8s-c7cb09bd69ba,2024-06-12T16:26:40Z,production,api-pro-4b2864,SecretMounted,HPA,default,custom-app:v2.1,False,False,False,0,53,True,835m,2521Mi,corr-76752306c33a4206
k8s-161edb00c80d,2024-06-14T13:28:24Z,cicd,scanner-cic-b45a68,PodDeleted,Deployment,deploy-sa,ci-runner:latest,False,False,False,0,21,True,966m,349Mi,corr-05a754736381462d
k8s-37839128ed3c,2024-06-11T14:42:41Z,monitoring,api-mon-e78c17,SecretMounted,Deployment,monitor-sa,ubuntu:22.04,False,False,False,0,39,True,519m,1499Mi,corr-c82db3cc67294112
k8s-c3686bbf2a29,2024-06-17T13:29:44Z,production,test-runner-pro-b1bbc9,PodCreated,Deployment,analytics-sa,ci-runner:latest,False,False,False,0,14,True,157m,1659Mi,corr-86ff50a8e99e408b
k8s-37afa6fb08e5,2024-06-07T15:26:27Z,analytics,linter-ana-a9dd8d,ServiceCreated,Deployment,ci-runner,grafana:10.0,False,False,False,0,10,True,1265m,2570Mi,corr-071dc0e8008b4f7a
k8s-9e691256d5fd,2024-06-22T16:48:34Z,analytics,worker-ana-cf0956,RoleBindingCreated,CronJob,deploy-sa,python:3.11-slim,False,False,False,0,39,True,775m,1081Mi,corr-34516fa9160c471f
k8s-7751f9fe9040,2024-06-01T17:31:22Z,monitoring,test-runner-mon-329323,DeploymentCreated,Job,admin-sa,redis:7,False,False,False,0,47,True,930m,2170Mi,corr-93cb3d69d32c41cd
k8s-9d400fbce93e,2024-06-24T13:02:47Z,cicd,test-runner-cic-55c746,PodDeleted,Job,admin-sa,prometheus:v2.45,False,False,False,0,50,True,668m,1481Mi,corr-c3886d3fa0e044a8
k8s-6e6e00603792,2024-06-10T15:09:45Z,cicd,db-migrate-cic-f2ac5a,PodDeleted,Job,deploy-sa,custom-app:v2.1,False,False,False,0,15,True,766m,1653Mi,corr-81848a2f0f75487e
k8s-f0be0a64abf3,2024-06-29T14:40:23Z,cicd,api-cic-c0205e,PodCreated,Job,admin-sa,grafana:10.0,False,False,False,0,23,True,1999m,765Mi,corr-ee4d1980d607468a
k8s-e2ccf733ae68,2024-06-20T16:41:01Z,cicd,db-migrate-cic-f1c83e,RoleBindingCreated,Job,analytics-sa,redis:7,False,False,False,0,51,True,627m,3308Mi,corr-f4afb937a5c24660
k8s-2056cc7b558f,2024-06-22T16:10:30Z,monitoring,scanner-mon-122fd1,PodCreated,HPA,analytics-sa,python:3.11-slim,False,False,False,0,5,True,1420m,2386Mi,corr-c9b3df44fd6b4f45
k8s-5856a07aec8d,2024-06-29T12:20:18Z,monitoring,db-migrate-mon-e9ac1b,PodDeleted,Job,analytics-sa,grafana:10.0,False,False,False,0,8,True,1687m,3772Mi,corr-34a2f7c9abd6486d
k8s-38932359e4ea,2024-06-10T17:46:28Z,cicd,test-runner-cic-1b82d7,PodDeleted,CronJob,debug-sa,custom-app:v2.1,False,False,False,0,16,True,979m,371Mi,corr-139b10872cd1478c
k8s-647c29626fc3,2024-06-13T17:30:51Z,monitoring,test-runner-mon-24ff65,ClusterRoleBindingCreated,Job,analytics-sa,nginx:1.25,False,False,False,0,60,True,1691m,3848Mi,corr-c37b0822bcf5402a
k8s-2c44e366b7ea,2024-06-25T02:03:10Z,analytics,db-migrate-ana-4aec17,PodCreated,Deployment,admin-sa,prometheus:v2.45,True,True,True,30686,15,True,383m,2146Mi,corr-16e18d34813746eb
k8s-d17e18729e8a,2024-06-15T14:44:36Z,production,db-migrate-pro-73fa05,SecretMounted,None,admin-sa,node:20-alpine,True,False,False,0,5,True,419m,1724Mi,corr-c817f85b33414b68
k8s-f25cdf34394c,2024-06-26T14:57:26Z,production,scanner-pro-07a721,RoleBindingCreated,CronJob,ci-runner,custom-app:v2.1,False,False,False,0,47,True,710m,792Mi,corr-3cf1151c8d6e454d
k8s-86ab3977eab7,2024-06-09T14:38:47Z,staging,cache-sta-8cbb03,DeploymentCreated,HPA,monitor-sa,grafana:10.0,False,False,False,0,48,True,392m,3260Mi,corr-69db6f8423ad4d32
k8s-32eff9fd947b,2024-06-22T13:18:39Z,production,batch-pro-e197a8,ClusterRoleBindingCreated,Deployment,admin-sa,python:3.11-slim,False,False,False,0,12,True,587m,2559Mi,corr-d4957382dae0462a
k8s-127c82ad2adb,2024-06-04T12:49:20Z,analytics,builder-ana-4c8f52,DeploymentCreated,Job,ci-runner,python:3.11-slim,False,False,False,0,88,True,789m,181Mi,corr-db18cb1b7a504b6e
k8s-112000a50c03,2024-06-27T12:13:02Z,analytics,batch-ana-eef88d,ServiceCreated,Job,ci-runner,ci-runner:latest,False,False,False,0,47,True,164m,3911Mi,corr-1761201b91134741
k8s-a91e8beff9d6,2024-06-20T13:07:55Z,cicd,builder-cic-cd7896,PodDeleted,HPA,deploy-sa,custom-app:v2.1,False,False,False,0,15,True,131m,2290Mi,corr-3834bf81c7e04424
k8s-8a4a5568bf01,2024-06-17T17:01:08Z,monitoring,scanner-mon-a7c61e,PodDeleted,Deployment,debug-sa,node:20-alpine,False,False,False,0,5,True,1481m,3475Mi,corr-e26cf66a617b4550
k8s-0a2a2be76183,2024-06-02T10:15:47Z,monitoring,api-mon-9f3b0f,ClusterRoleBindingCreated,None,analytics-sa,node:20-alpine,False,False,False,0,80,True,102m,818Mi,corr-d3408c608ab94e75
k8s-b9afe41fcda9,2024-06-27T14:29:18Z,monitoring,scanner-mon-f99dca,ConfigMapCreated,CronJob,admin-sa,ubuntu:22.04,False,False,False,0,54,True,885m,2367Mi,corr-36a4657fda20405b
k8s-f637c22ac33d,2024-06-10T15:12:11Z,production,db-migrate-pro-d08a21,ServiceCreated,CronJob,analytics-sa,prometheus:v2.45,False,False,False,0,33,True,1331m,1591Mi,corr-c3b48dd721c240c9
k8s-7b0c7482d3ec,2024-06-26T17:27:34Z,staging,batch-sta-814203,ServiceCreated,HPA,analytics-sa,ci-runner:latest,False,False,False,0,48,True,1279m,1689Mi,corr-d056e6004f294b10
k8s-2000c751f7b4,2024-06-21T13:10:02Z,production,worker-pro-a1a29f,ServiceCreated,Deployment,default,python:3.11-slim,False,False,False,0,44,True,389m,2543Mi,corr-d998180d828a4bde
k8s-196299bd5b07,2024-06-29T10:22:44Z,monitoring,test-runner-mon-ac34f9,ConfigMapCreated,CronJob,admin-sa,nginx:1.25,False,True,False,0,7,True,130m,1673Mi,corr-ad03805e33a04175
k8s-9d16c4f91444,2024-06-30T12:14:40Z,production,worker-pro-85e748,DeploymentCreated,DaemonSet,debug-sa,nginx:1.25,False,False,False,0,60,True,386m,3685Mi,corr-14742d6bc9fa4faa
k8s-fdff747af360,2024-06-16T17:05:34Z,monitoring,api-mon-c5100c,ConfigMapCreated,Deployment,analytics-sa,ubuntu:22.04,False,False,False,0,42,True,1745m,2213Mi,corr-71082ff3b7f14da3
k8s-972e5784d4aa,2024-06-17T13:30:12Z,staging,test-runner-sta-bb9fb7,ClusterRoleBindingCreated,DaemonSet,analytics-sa,grafana:10.0,False,False,False,0,34,True,1329m,893Mi,corr-0af94d948c194296
k8s-210f79605141,2024-06-28T14:19:02Z,production,builder-pro-04cd34,PodDeleted,Job,ci-runner,ubuntu:22.04,False,False,False,0,5,True,944m,1062Mi,corr-8b2121945cfe4b01
k8s-fcb60703c4ee,2024-06-04T17:38:52Z,dev,cache-dev-9d73db,PodDeleted,HPA,default,redis:7,False,False,False,0,13,True,1651m,317Mi,corr-b5a110228f4048d6
k8s-09772d554530,2024-06-26T14:04:03Z,production,linter-pro-009177,PodCreated,HPA,ci-runner,grafana:10.0,False,False,False,0,10,True,125m,234Mi,corr-5f2a8702c7914bd5
k8s-40b2f791ec36,2024-06-04T11:13:00Z,staging,scanner-sta-f2c47e,SecretMounted,HPA,ci-runner,grafana:10.0,False,False,False,0,26,True,1004m,1678Mi,corr-d2aa16862cee4c44
k8s-9ac87f7c55a5,2024-06-05T12:42:37Z,cicd,builder-cic-c781f8,PodCreated,Deployment,ci-runner,nginx:1.25,False,False,False,0,86,True,1013m,3731Mi,corr-edb3c7141ce1463c
k8s-21bdaa3f0324,2024-06-07T11:02:16Z,dev,analytics-dev-f8aaeb,RoleBindingCreated,None,admin-sa,ci-runner:latest,True,False,False,0,4,True,541m,2078Mi,corr-c4f28f54932a4022
k8s-38c1024cd284,2024-06-09T11:43:11Z,production,cache-pro-25094b,PodDeleted,Deployment,monitor-sa,grafana:10.0,False,False,False,0,32,True,1309m,1464Mi,corr-6bfcdb3774054929
k8s-9223c6af427b,2024-06-21T17:05:36Z,production,worker-pro-c2d9c1,ServiceCreated,None,admin-sa,prometheus:v2.45,True,False,False,0,12,True,909m,3489Mi,corr-5a81d84649a5494d
k8s-d0656c94f1ed,2024-06-21T15:48:33Z,production,db-migrate-pro-5dae08,PodDeleted,Deployment,admin-sa,ubuntu:22.04,False,False,False,0,40,True,292m,449Mi,corr-56d7563019d14919
k8s-3b1737069bda,2024-06-26T12:30:29Z,production,builder-pro-7cfce7,PodCreated,Deployment,deploy-sa,golang:1.21,False,False,False,0,28,True,786m,2328Mi,corr-c81a23830ce444c9
k8s-4156879d83e0,2024-06-20T14:31:59Z,cicd,analytics-cic-0a786c,PodDeleted,None,monitor-sa,custom-app:v2.1,False,False,False,0,88,True,341m,712Mi,corr-77b2625d652f4cdb
k8s-d1d7c0ee3330,2024-06-15T09:11:14Z,monitoring,builder-mon-2898d1,DeploymentCreated,HPA,deploy-sa,custom-app:v2.1,False,False,False,0,31,True,440m,170Mi,corr-1d60e2c7c6fb4eb2
k8s-915986854851,2024-06-18T15:45:27Z,analytics,db-migrate-ana-c6d567,RoleBindingCreated,CronJob,admin-sa,nginx:1.25,False,False,False,0,30,True,1645m,3084Mi,corr-92b5b32ddec7468e
k8s-ab3f7262a96c,2024-06-30T09:27:25Z,staging,db-migrate-sta-7da828,ClusterRoleBindingCreated,Deployment,ci-runner,node:20-alpine,False,False,False,0,58,True,754m,582Mi,corr-3b96424c3f2445c9
k8s-9863ee668e35,2024-06-27T16:34:13Z,staging,analytics-sta-c9ba88,PodCreated,Deployment,admin-sa,redis:7,False,False,False,0,3,True,1307m,2237Mi,corr-503dd4ec55d04bc1
k8s-24f22c04af17,2024-06-17T14:21:30Z,cicd,test-runner-cic-5e7b06,DeploymentCreated,Job,analytics-sa,node:20-alpine,False,False,False,0,70,True,1555m,1516Mi,corr-0b9414336eb34827
k8s-6a9c423e66d3,2024-06-24T15:24:54Z,staging,api-sta-d4ec66,ServiceCreated,Job,admin-sa,golang:1.21,False,False,False,0,13,True,1075m,3690Mi,corr-3fd4011ca5204cfd
k8s-0bd1648095ca,2024-06-28T15:21:54Z,analytics,api-ana-e7ded5,RoleBindingCreated,Job,debug-sa,python:3.11-slim,False,False,False,0,18,True,1359m,1653Mi,corr-9e7d8721cb7147a5
k8s-b89ec508a36c,2024-06-23T15:51:30Z,analytics,linter-ana-32b8ec,ServiceCreated,Job,debug-sa,custom-app:v2.1,False,False,False,0,50,True,1193m,3648Mi,corr-afa7d7aec64f4da8
k8s-e1fe25355f02,2024-06-10T09:01:24Z,production,api-pro-4481c2,DeploymentCreated,Job,analytics-sa,custom-app:v2.1,False,False,False,0,4,True,1460m,331Mi,corr-0f63e36ff29f45b7
k8s-ddfb52a7822c,2024-06-27T15:35:13Z,analytics,builder-ana-5a2f2e,PodDeleted,Deployment,analytics-sa,custom-app:v2.1,False,False,False,0,3,True,1536m,1728Mi,corr-8a7b18c2e3954021
k8s-440bba665c4b,2024-06-18T17:19:01Z,monitoring,api-mon-22676f,ClusterRoleBindingCreated,CronJob,default,python:3.11-slim,False,False,False,0,13,True,443m,724Mi,corr-02400f83cda84967
k8s-54e5422636f0,2024-06-16T15:22:16Z,monitoring,builder-mon-6567db,ConfigMapCreated,HPA,deploy-sa,prometheus:v2.45,False,False,False,0,56,True,1774m,1466Mi,corr-aef7b154c5934197
k8s-41221d4d7477,2024-06-21T15:18:06Z,analytics,api-ana-c43328,ClusterRoleBindingCreated,Deployment,deploy-sa,redis:7,False,False,True,32004,7,True,1239m,295Mi,corr-79ab343071a04ee8
k8s-986f0516d829,2024-06-18T09:38:46Z,analytics,cache-ana-632fef,PodCreated,HPA,ci-runner,ubuntu:22.04,False,False,False,0,82,True,687m,3778Mi,corr-f700550ee713487e
k8s-ce771413cbec,2024-06-05T16:42:11Z,dev,linter-dev-a8c33e,ConfigMapCreated,Job,monitor-sa,prometheus:v2.45,False,False,False,0,60,True,665m,441Mi,corr-20677dadeedd4929
k8s-96eb9d8b3565,2024-06-19T16:27:53Z,cicd,scanner-cic-d75d4b,ServiceCreated,Deployment,ci-runner,ubuntu:22.04,False,False,False,0,49,True,383m,1453Mi,corr-b638c9739f3642b9
k8s-3c72438ece30,2024-06-14T14:40:16Z,analytics,worker-ana-3903b9,DeploymentCreated,DaemonSet,ci-runner,nginx:1.25,False,False,False,0,57,True,1754m,2258Mi,corr-c11dd84336594fb2
k8s-a583728e1867,2024-06-19T16:20:57Z,staging,cache-sta-3c9258,PodDeleted,None,ci-runner,nginx:1.25,False,False,False,0,49,True,1851m,3763Mi,corr-b9f19666871c4c81
k8s-1d76ad90339f,2024-06-30T15:09:56Z,cicd,test-runner-cic-04177d,PodDeleted,Job,monitor-sa,node:20-alpine,False,False,False,0,24,True,1821m,352Mi,corr-0b34cc06b76d4d67
k8s-43ad0ced05c5,2024-06-27T14:50:20Z,staging,worker-sta-98d28e,PodCreated,HPA,analytics-sa,redis:7,False,False,False,0,15,True,1928m,3330Mi,corr-999760e6707c464f
k8s-e003faca7aab,2024-06-20T11:36:07Z,cicd,api-cic-caaa95,PodCreated,CronJob,deploy-sa,ci-runner:latest,False,False,False,0,19,True,1264m,3863Mi,corr-f517da1d2b73469e
k8s-2acca8e001ce,2024-06-13T16:57:59Z,monitoring,linter-mon-0b74e7,PodDeleted,CronJob,admin-sa,grafana:10.0,False,False,False,0,52,True,498m,3737Mi,corr-537fa780a9fd45ce
k8s-3d90b02bcf55,2024-06-28T15:02:12Z,analytics,api-ana-b69733,PodDeleted,Job,admin-sa,ci-runner:latest,False,False,False,0,12,True,382m,697Mi,corr-6f7657fce1a44633
k8s-632d1fee6efb,2024-06-25T15:45:01Z,monitoring,db-migrate-mon-8e8f47,ClusterRoleBindingCreated,Job,ci-runner,nginx:1.25,False,False,False,0,44,True,1962m,1659Mi,corr-f8edb8f7097f43e6
k8s-e88bc3981d0e,2024-06-04T10:27:12Z,cicd,test-runner-cic-7011fd,ServiceCreated,Job,admin-sa,redis:7,False,False,False,0,21,True,429m,2023Mi,corr-2b8ab4e237674213
k8s-cd69dfc912ba,2024-06-19T11:50:51Z,staging,analytics-sta-0bbec6,PodDeleted,Deployment,default,nginx:1.25,False,False,False,0,16,True,1485m,3364Mi,corr-3459995e70f34204
k8s-84ede527fe64,2024-06-25T13:41:20Z,cicd,worker-cic-7a23c7,DeploymentCreated,Deployment,ci-runner,python:3.11-slim,False,False,False,0,52,True,406m,3258Mi,corr-de1187ae3cff4c66
k8s-28392ce2e858,2024-06-08T13:16:09Z,cicd,test-runner-cic-2aee40,ClusterRoleBindingCreated,Deployment,debug-sa,ci-runner:latest,False,False,False,0,44,True,1591m,553Mi,corr-c7686a34ad5f4b54
k8s-ede2084340cf,2024-06-10T10:49:22Z,dev,cache-dev-e93340,RoleBindingCreated,StatefulSet,deploy-sa,node:20-alpine,False,False,False,0,29,True,1646m,1718Mi,corr-071b8eacf9c14ba4
k8s-817d29e7f7c6,2024-06-18T13:38:44Z,staging,batch-sta-78c3a2,ClusterRoleBindingCreated,Job,monitor-sa,ubuntu:22.04,False,False,False,0,33,True,193m,1965Mi,corr-5eb78f2a1fd24235
k8s-c926a437ae11,2024-06-15T13:09:54Z,dev,test-runner-dev-d05a44,ClusterRoleBindingCreated,HPA,monitor-sa,golang:1.21,False,False,False,0,19,True,370m,2492Mi,corr-ca1f6b44e9914923
k8s-bf657a222283,2024-06-14T13:51:30Z,analytics,test-runner-ana-77aabc,PodDeleted,Job,admin-sa,grafana:10.0,False,False,False,0,19,True,1313m,2935Mi,corr-e9671e6635aa4a72
k8s-22e42876bdd2,2024-06-14T17:41:32Z,staging,db-migrate-sta-7b3c99,ConfigMapCreated,StatefulSet,debug-sa,golang:1.21,False,True,True,30272,12,True,932m,2372Mi,corr-02555e224e124feb
k8s-d336b01e3682,2024-06-17T13:41:52Z,analytics,test-runner-ana-f78c6c,PodCreated,HPA,debug-sa,prometheus:v2.45,False,False,False,0,10,True,1818m,2611Mi,corr-f0e214f7c6544a62
k8s-b3d5fee15636,2024-06-03T17:34:56Z,monitoring,linter-mon-f0c5c3,PodDeleted,Job,default,custom-app:v2.1,False,False,False,0,12,True,496m,3415Mi,corr-76aa1f279e50456d
k8s-7f8176ff1903,2024-06-30T22:53:13Z,dev,db-migrate-dev-f8a7ec,PodCreated,Job,admin-sa,ci-runner:latest,True,True,True,32005,4,True,427m,963Mi,corr-8affb45ad5a347e5
k8s-44d6dab9d2c5,2024-06-29T14:40:47Z,analytics,linter-ana-5b698a,PodCreated,CronJob,ci-runner,custom-app:v2.1,False,False,False,0,13,True,1210m,3867Mi,corr-ecb10a3c89be444b
k8s-9cba17b3bab5,2024-06-07T16:27:33Z,production,analytics-pro-016121,ClusterRoleBindingCreated,Deployment,default,redis:7,False,False,False,0,28,True,422m,3948Mi,corr-26f3de4cd4644a59
k8s-b86713c4b763,2024-06-30T22:58:13Z,dev,db-migrate-dev-0bbcca,PodDeleted,Deployment,monitor-sa,ci-runner:latest,False,False,False,0,7,True,470m,3813Mi,corr-8affb45ad5a347e5
k8s-1d823d2c2bae,2024-06-21T15:30:36Z,cicd,builder-cic-a3fb6d,PodCreated,Job,default,prometheus:v2.45,False,False,False,0,4,True,1790m,2511Mi,corr-4bdd9f178af2499e
k8s-617f9090503f,2024-06-15T14:26:53Z,production,analytics-pro-c64149,ServiceCreated,None,admin-sa,python:3.11-slim,True,False,True,31527,7,True,1922m,3330Mi,corr-2f3054afdfdf46f4
k8s-3a6a8749bcef,2024-06-26T15:36:46Z,dev,cache-dev-a05b0f,PodCreated,HPA,debug-sa,ubuntu:22.04,False,False,False,0,47,True,1113m,3749Mi,corr-7de96952c55b4fc3
k8s-fef233a62d42,2024-06-04T12:36:14Z,dev,api-dev-94d1f9,PodDeleted,Deployment,admin-sa,node:20-alpine,False,False,True,30102,11,True,197m,3603Mi,corr-c25a81ebf4f547a9
